Date,PG,^GSPC,MSFT,AAPL,AC.TO,SU,BA,WMT,TD,ABT
2019-07-29,114.5831375,3020.969971,139.7036743,207.7679901,45.09000015,28.06279755,334.1504822,110.7312317,57.25927734,87.82341003
2019-07-30,118.9392776,3013.179932,139.0300751,206.8761902,46.68999863,28.07243347,341.2713623,110.5241165,57.08402252,87.58537292
2019-07-31,116.5982208,2980.379883,134.9884491,211.0973663,45.40999985,27.65804482,335.1032104,108.8671341,56.89902878,86.38529968
2019-08-01,115.3042221,2953.560059,136.7615967,206.5293732,44.97999954,27.69659233,328.3359375,107.8808365,55.99355316,85.37368011
2019-08-02,115.0177689,2932.050049,135.6125031,202.1596069,44.40999985,27.39784813,333.512085,107.9005661,55.47752762,85.11580658
2019-08-05,111.6988068,2844.73999,130.966629,191.5769806,,26.63652802,325.1634521,104.3696442,54.4065361,82.47763824
2019-08-06,112.8841476,2881.77002,133.4233093,195.2036133,44.15999985,26.85817909,326.5287476,105.7997589,54.71809769,84.16368103
2019-08-07,114.1090012,2883.97998,134.0077362,197.2250061,43.31000137,27.08946609,325.4777832,106.7170181,54.42600632,83.90581512
2019-08-08,116.0055542,2938.090088,137.5838013,201.5749817,44.47000122,27.58094978,332.4207153,107.5594864,55.20491409,84.85794067
2019-08-09,115.3536148,2918.649902,136.414917,199.9139252,44.5,27.58094978,333.6066895,106.3304596,55.01018524,85.90924072
2019-08-12,114.6127701,2882.699951,134.5129395,199.4066467,43.75999832,27.57131195,329.0505371,104.2887039,54.35785675,83.96533203
2019-08-13,115.8178711,2926.320068,137.2965393,207.8512115,43.5,27.62913513,328.9714661,106.4593201,54.84466934,86.17702484
2019-08-14,114.3757095,2840.600098,133.1619263,201.664505,42.31999969,26.89672661,316.6767883,105.2600174,53.16028214,83.25123596
2019-08-15,115.9561615,2847.600098,132.8637543,200.6599121,41.86000061,26.60761833,324.1682434,111.6925888,52.50795364,83.25123596
2019-08-16,117.7242966,2888.679932,135.2988129,205.3944244,43.58000183,27.07982635,326.5896606,111.9899216,53.18949509,84.08433533
2019-08-19,118.771347,2923.649902,137.5648956,209.2238159,43.66999817,27.48458099,329.8807068,112.8026657,53.41342926,84.85794067
2019-08-20,117.4477234,2900.51001,136.4219055,209.2337646,43.20999908,27.09910202,327.8744507,111.0582504,52.71241379,83.84631348
2019-08-21,117.7440491,2924.429932,137.9425507,211.5015564,44.20999908,27.39784813,336.0181885,111.028511,53.07265472,84.20335388
2019-08-22,117.9613647,2922.949951,136.9387207,211.322525,43.90000153,27.34002686,350.2697144,110.919487,53.15054703,83.67771149
2019-08-23,115.8870163,2847.110107,132.575531,201.5550995,43.09999847,26.85817909,351.8510437,109.8490448,52.42032623,81.25772858
2019-08-26,117.8625946,2878.379883,134.6229553,205.3844757,42.45000076,27.10873795,354.8456421,110.9987717,52.8000412,82.43796539
2019-08-27,119.0775604,2869.159912,134.9111786,203.0669556,42.70999908,27.00273132,350.5859985,111.4249725,52.53715897,82.96361542
2019-08-28,119.9171906,2887.939941,134.7322693,204.4296265,42.68999863,27.46530724,355.7647705,111.7223129,52.42032623,83.52893829
2019-08-29,119.6998672,2924.580078,137.2766418,207.890976,43.54999924,28.10134506,358.5024109,113.070282,52.67346954,84.12400818
2019-08-30,118.7614746,2926.459961,137.0182495,207.6224365,44.75,28.16880226,359.8366394,113.2486877,52.76109695,84.61991119
2019-09-03,119.8776779,2906.27002,135.2093506,204.5986938,43.61999893,27.98857689,350.2796326,113.6253204,52.25480652,83.37024689
2019-09-04,121.7050781,2937.780029,136.7896576,208.0700378,43.56999969,28.27109337,352.3649597,114.8840866,52.76109695,83.52893829
2019-09-05,121.2605743,2976,139.19487,212.1381226,44.09000015,28.75819016,356.0908813,114.4182434,53.24790955,85.19515228
2019-09-06,121.3692322,2978.709961,138.2506714,212.1182251,44.56000137,28.94328499,358.7593689,113.7145309,53.83209229,85.33400726
2019-09-09,120.6777802,2978.429932,136.6803284,213.0233612,44,29.1186409,354.5886536,115.3003616,54.12417984,83.52893829
2019-09-10,118.415741,2979.389893,135.249115,215.5398102,42.38000107,29.76160812,365.1735229,115.0228424,54.76677704,82.52722168
2019-09-11,119.788765,3000.929932,135.2888489,222.3929291,42.70000076,29.77134895,378.4664307,114.993103,54.85440445,83.82646942
2019-09-12,121.2704468,3009.570068,136.6803284,221.8955994,42.90999985,29.88825417,371.2418213,115.8851395,55.04912949,84.51081085
2019-09-13,120.6283875,3007.389893,136.4815369,217.5788422,43.13000107,29.62522125,375.3235779,116.3906326,55.20491409,83.57852173
2019-09-16,118.2873383,2997.959961,135.4975891,218.7226868,41.81000137,31.6028347,374.4241943,114.5470886,55.32174683,82.67598724
2019-09-17,119.6801147,3005.699951,136.5511169,219.5184021,44.00999832,31.30083466,379.7117004,115.478775,55.64304733,82.89418793
2019-09-18,119.927063,3006.72998,137.6742096,221.5773315,43.40000153,31.07676888,381.8959045,116.123024,55.72093582,82.9536972
2019-09-19,120.4110794,3006.790039,140.2086487,219.7770233,43.02999878,31.05728531,379.9489136,116.0734634,56.03249741,82.54705811
2019-09-20,120.7469177,2992.070068,138.5885925,216.5642853,42.75,30.92089844,374.9579163,115.9446182,56.15906906,82.89418793
2019-09-23,121.7149582,2991.780029,138.2904205,217.548996,43.04000092,30.94038391,372.6254578,116.578949,56.15906906,82.47763824
2019-09-24,122.1001892,2966.600098,136.5411835,216.5145569,43,31.04754639,377.1914978,117.3520432,55.93513489,81.76354218
2019-09-25,121.517395,2984.870117,138.509079,219.8466339,43.13000107,30.83321953,381.6883545,117.4214249,55.80856323,82.18009186
2019-09-26,122.7916336,2977.620117,138.687973,218.712738,43.13999939,30.7942543,382.3703003,117.2529297,55.86698151,81.98174286
2019-09-27,123.0484619,2961.790039,136.8890228,217.6484833,42.95000076,30.87219048,378.3873596,117.4016037,56.36353302,81.16846466
2019-09-30,122.8607788,2976.73999,138.1810913,222.7708893,43.20999908,30.765028,376.0252686,117.6295624,56.72377777,82.98344421
2019-10-01,122.3372574,2940.25,136.233078,223.3875732,43.11999893,29.8979969,370.5598755,116.8069153,55.3801651,81.16846466
2019-10-02,119.6010895,2887.610107,133.8278351,217.7877197,42.54000092,29.2063179,363.0684204,115.0922241,53.59841919,78.87741852
2019-10-03,120.2530212,2910.629883,135.4478912,219.6377563,43.09999847,29.0894146,367.7234192,115.2805405,53.47184753,80.40478516
2019-10-04,122.4854279,2952.01001,137.2766418,225.7946167,43.27000046,29.2063179,371.3110352,117.1141663,54.02682114,81.31723022
2019-10-07,121.339592,2938.790039,136.2827606,225.8443451,43.24000168,29.19657707,372.1412048,116.1924057,53.87103653,80.37503052
2019-10-08,119.452919,2893.060059,134.8416138,223.1985931,42.88000107,28.3392868,369.7297058,116.5393066,53.42316437,77.86579132
2019-10-09,120.4901047,2919.399902,137.3959198,225.8145142,43.65999985,28.44644928,370.5796509,117.8773575,53.9462471,78.84767151
2019-10-10,120.450592,2938.129883,138.2506714,228.8581238,44.81000137,28.72896385,366.6659241,118.5513382,54.22258759,79.48241425
2019-10-11,119.6109695,2970.27002,138.8271179,234.9453583,45.54999924,29.03096199,370.5401306,119.1757584,55.15031815,79.29322052
2019-10-14,118.5836716,2966.149902,138.6979218,234.6071777,,29.16735077,368.8204346,118.1152267,55.26874924,79.48241425
2019-10-15,115.7684784,2995.679932,140.7055969,234.0601349,45.63000107,29.00173759,366.6263733,118.4720383,55.59444046,81.63328552
2019-10-16,116.0944519,2989.689941,139.5526733,233.1152039,45.38000107,29.12838364,368.0792236,118.3630142,55.53522491,81.43412781
2019-10-17,115.9412613,2997.949951,138.8370667,234.02034,45.54000092,29.47909164,364.7485962,118.7792969,55.51548386,82.03158569
2019-10-18,116.7762985,2986.199951,136.5709839,235.1443024,45.25999832,29.37193108,339.9813538,118.085495,55.71287155,82.43985748
2019-10-21,118.3767929,3006.719971,137.5847473,239.2223358,46.22999954,29.84928513,327.1924744,118.6801758,56.06817245,81.30467987
2019-10-22,121.4584885,2995.98999,135.5373383,238.675293,45.43000031,29.84928513,333.0631104,118.5215988,56.26555634,80.19937134
2019-10-23,122.2736435,3004.52002,136.4020386,241.8780365,45.72999954,29.65444756,336.5222168,118.2936325,56.30503845,80.92627716
2019-10-24,124.0530777,3010.290039,139.085556,242.2758942,46.00999832,29.55702782,340.5249023,118.045845,56.48268509,81.01590729
2019-10-25,122.522171,3022.550049,139.8707123,245.2598419,45.99000168,29.66419029,335.8600464,117.9863739,56.79850769,81.30467987
2019-10-28,122.7508163,3039.419922,143.3096008,247.7166138,45.72000122,29.63496399,336.8977661,118.1647873,56.80838013,82.31040955
2019-10-29,122.8701019,3036.889893,141.957901,241.987442,47.41999817,29.49857712,344.8537292,116.1131058,56.68994141,83.09706116
2019-10-30,124.2021942,3046.77002,143.7270355,241.9576111,46.56000137,29.42064285,342.0172729,117.0546951,56.39385986,83.65470123
2019-10-31,123.7747269,3037.560059,142.4945831,247.4281616,46.90000153,28.92380333,335.9391174,116.2221375,56.3247757,83.2563858
2019-11-01,123.1385117,3066.909912,142.8424683,254.4503784,46.99000168,30.1025753,341.1574402,116.578949,56.60112,82.31040955
2019-11-04,118.3668518,3078.27002,143.6674042,256.1213684,47.27999878,30.56044769,346.9884949,116.5293884,57.06498337,81.87226868
2019-11-05,118.1978607,3074.620117,143.5779572,255.7533722,47.06000137,30.77476883,354.1044006,117.8079758,56.99589539,81.99175262
2019-11-06,119.6094742,3076.780029,143.1803741,255.8627625,48.59999847,30.37535095,350.0523071,118.4423065,57.08472061,82.76846313
2019-11-07,118.9136047,3085.179932,143.3791504,258.8157349,47.33000183,31.36902809,355.1966858,119.1658478,57.18341446,83.03731537
2019-11-08,118.9931259,3093.080078,145.0687866,259.5240784,48.63000107,31.46644592,348.9240112,118.382843,57.13406754,83.38583374
2019-11-11,118.6253204,3087.01001,145.217865,261.5791931,48.13000107,31.32032013,364.7896118,117.9863739,57.24263382,83.40575409
2019-11-12,118.5656662,3091.840088,146.1720123,261.3397522,48.56000137,31.05728531,360.7337341,118.0656738,57.10446167,83.98329926
2019-11-13,119.9375229,3094.040039,146.4105377,263.843811,48.86999893,31.07676888,360.3559875,119.9092102,56.96628952,83.86380768
2019-11-14,119.7884064,3096.629883,147.1559601,262.018158,49.29999924,31.25212669,365.2667847,119.5821304,56.87746429,83.76423645
2019-11-15,119.8281708,3120.459961,149.054306,265.1307678,49.36000061,31.6320591,369.4816895,117.8178864,57.24263382,85.34750366
2019-11-18,121.1701965,3122.030029,149.4220428,266.4675903,49.56000137,31.00857544,367.2748108,119.1856689,57.31171799,83.90364075
2019-11-19,120.7029724,3120.179932,149.4717255,265.6595154,49.88000107,30.61889839,364.8293762,118.8288574,57.25249863,83.93350983
2019-11-20,121.5678406,3108.459961,149.2124329,262.566864,49.75,30.55070496,368.7162476,118.0755844,56.80838013,83.53520203
2019-11-21,119.6293488,3103.540039,149.0728149,261.3896484,49.45000076,30.86244774,364.2726746,118.799118,57.38080215,83.32609558
2019-11-22,119.5796509,3110.290039,149.1825256,261.1601868,49.16999817,30.61889839,369.1437073,118.3035507,57.2031517,83.38583374
2019-11-25,119.7983475,3133.639893,150.8180542,265.7393188,49.84999847,30.93064117,370.9231262,117.8674316,57.5189743,84.13265991
2019-11-26,121.5380173,3140.52002,151.6158752,263.6642456,50.54000092,30.7065773,371.3008728,118.1350479,57.1932869,85.05873108
2019-11-27,121.0409698,3153.629883,151.9050903,267.2058411,50.20000076,30.68709183,365.8234558,117.7088547,57.13406754,85.05873108
2019-11-29,121.3391953,3140.97998,150.9676514,266.6172485,50.04999924,30.589674,364.0142212,118.0359344,57.04524231,85.08860016
2019-12-02,121.9953003,3113.870117,149.1426392,263.5345459,49.47000122,30.75753212,353.0792847,118.2242584,56.59125137,84.15258026
2019-12-03,122.223938,3093.199951,148.9032898,258.8357239,49.36999893,30.27370644,349.9976196,117.6196518,56.2063446,84.0032196
2019-12-04,123.7946091,3112.76001,149.4418182,261.1202698,49.20000076,30.92539024,346.7767639,117.6394806,56.57151031,84.81974792
2019-12-05,123.884079,3117.429932,149.5215912,264.9511719,49.18999863,30.56992531,343.6354675,118.1372757,54.67658615,84.87949371
2019-12-06,123.4566193,3145.909912,151.3366394,270.0690308,49.02999878,31.50795746,351.9957275,119.2523346,54.62723541,85.1184845
2019-12-09,124.1326065,3135.959961,150.9477081,266.2880249,48.86999893,31.36972046,349.1327515,118.8341904,54.41011047,83.51528931
2019-12-10,123.5361404,3132.52002,150.718338,267.8443298,48.56000137,31.41909027,345.8423462,118.6151581,54.39036942,84.20236969
2019-12-11,123.9238434,3141.629883,151.2867737,270.1289063,49.38999939,31.3104763,347.9299316,118.4757767,54.52854156,84.55089569
2019-12-12,123.8343735,3168.570068,152.8225861,270.8172607,48.79999924,31.54745293,344.2418823,119.2324295,54.9430542,85.60640717
2019-12-13,124.7290573,3168.800049,154.1090698,274.4985352,49.5,31.36972046,339.6492004,119.7600937,55.59444046,85.98479462
2019-12-16,124.8185272,3191.449951,155.1063385,279.1973572,49.88000107,31.73505783,325.0659485,120.0089874,55.87078476,86.03459167
2019-12-17,124.5699997,3192.52002,154.268631,279.7460938,50.33000183,31.88316917,325.0659485,120.7457275,55.99908829,86.69179535
2019-12-18,123.2776794,3191.139893,153.9495087,279.0776672,50.00999832,31.87329292,328.7241821,119.3319855,55.70300293,86.56234741
2019-12-19,124.1823044,3205.370117,155.2858582,279.3569946,49.34999847,32.19913864,331.5274963,119.5510178,55.34770584,86.98056793
2019-12-20,124.6197052,3221.219971,156.9812317,278.7783813,49.70000076,31.79430389,326.0600281,119.7600937,55.40692139,86.29349518
2019-12-23,124.1624222,3224.01001,156.9812317,283.3275757,49.68999863,32.06090164,335.5535583,118.5056381,55.18979263,86.98056793
2019-12-24,124.4805374,3223.379883,156.9513092,283.5969238,49.59999847,31.9819088,331.0304565,118.9835281,55.15031815,86.91086578
2019-12-26,124.4805374,3239.909912,158.237793,289.2236023,,32.48548508,327.968689,118.9934769,55.19966125,86.91086578
2019-12-27,125.3453903,3240.02002,158.5270081,289.1138306,49.68000031,32.21888733,328.1874084,119.0631714,55.3378334,87.03035736
2019-12-30,123.7349625,3221.290039,157.1607361,290.8297729,48.84999847,32.24850845,324.4695129,118.8740158,55.24900818,86.43289948
2019-12-31,124.1624222,3230.780029,157.2704315,292.9547119,48.50999832,32.38674164,323.833313,118.3164749,55.39705276,86.49264526
2020-01-02,122.6812286,3257.850098,160.1824799,299.6388855,50,32.36699295,331.3485718,118.4160385,55.80169678,86.58226013
2020-01-03,121.8561249,3234.850098,158.1879272,296.725769,48.31000137,32.40649033,330.7919006,117.3706665,55.75234985,85.52674103
2020-01-06,122.0251236,3246.280029,158.596817,299.0901489,47.29999924,33.48275757,331.7660828,117.1317215,55.86091232,85.97483826
2020-01-07,121.2696075,3237.179932,157.1507721,297.6835327,48.24000168,33.67036438,335.2851563,116.046524,55.60430908,85.49687195
2020-01-08,121.7865372,3253.050049,159.6539154,302.4721375,49.04000092,33.48275757,329.4100952,115.6482849,55.92999649,85.84539032
2020-01-09,123.1186218,3274.699951,161.648468,308.8969116,49.59999847,33.63087082,334.350708,116.8430023,55.99000168,86.07442474
2020-01-10,123.237915,3265.350098,160.9005127,309.5952148,50.90000153,33.84809494,327.968689,115.8673096,55.88000107,84.99898529
2020-01-13,124.14254,3288.129883,162.8352356,316.2095337,52.09000015,33.59137344,328.2669067,115.3695145,56.02999878,84.76000214
2020-01-14,123.9536667,3283.149902,161.6883698,311.9396667,52.00999832,34.04557419,330.3843079,115.6681976,55.77000046,85.73999786
2020-01-15,125.2161636,3289.290039,162.7355042,310.6028442,51.54000092,33.85797119,327.8493958,114.7721634,56.20000076,87.37999725
2020-01-16,125.3255157,3316.810059,165.7173615,314.4935913,51.79000092,33.56175232,330.036377,115.3894348,56.70000076,88.27999878
2020-01-17,125.6635132,3329.620117,166.6448364,317.9753723,51.08000183,33.1865387,322.2328186,114.4535675,56.74000168,89
2020-01-21,125.3453903,3320.790039,166.046463,315.8204651,48.84000015,32.92981339,311.516571,115.0807953,56.52999878,89.73000336
2020-01-22,125.5640945,3321.75,165.248642,316.9478149,48.68000031,32.68296051,307.1724243,115.5885468,56.41999817,91.86000061
2020-01-23,124.9899979,3325.540039,166.2658691,318.4741821,48.41999817,32.32749939,315.9104309,115.2998276,56.5,90.73000336
2020-01-24,125.1399994,3295.469971,164.5904388,317.5563354,47.18000031,31.93253899,321.1393127,113.8661728,56.45999908,90.40000153
2020-01-27,125.6900024,3243.629883,161.8379517,308.2185059,44.74000168,31.0537529,314.727478,115.3496094,56.08000183,89.58999634
2020-01-28,126.0299988,3276.23999,165.0093079,316.9378052,45.09999847,31.1722393,314.6877136,116.0863419,56.38999939,89.54000092
2020-01-29,125.0599976,3273.399902,167.5822601,323.572052,45.59999847,31.03400421,320.115387,115.3794708,56.04000092,89.13999939
2020-01-30,125.9499969,3283.659912,172.3093567,323.1031799,44.93000031,31.1722393,321.3878174,116.0664368,55.91999817,89.16000366
2020-01-31,124.6200027,3225.52002,169.7662964,308.7771912,44.33000183,30.20458794,316.3875732,113.9856415,55.25999832,87.13999939
2020-02-03,125.1100006,3248.919922,173.9049988,307.9291992,44.77999878,29.7306366,314.131012,113.7666092,54.99000168,87.05999756
2020-02-04,125.6600037,3297.590088,179.629364,318.0950623,46.50999832,29.65164375,316.0595398,114.7621994,56.04000092,88.23000336
2020-02-05,126.8099976,3334.689941,179.4099579,320.6889343,46.70000076,30.39219475,327.6008606,116.2954178,56.59999847,89.55999756
2020-02-06,127.1399994,3345.780029,183.1298065,324.4400024,46.34999847,29.31592751,339.410614,115.7976227,56.93000031,89.47000122
2020-02-07,126.0800018,3327.709961,183.3890991,320.0299988,45.45999908,28.73336029,334.7583008,115.9370041,56.97999954,87.87000275
2020-02-10,126.1699982,3352.090088,188.1859894,321.5499878,45.08000183,28.98021126,342.6314697,114.7422943,56.77999878,88.30000305
2020-02-11,124.1600037,3357.75,183.9376068,319.6099854,46.58000183,29.03945541,342.3829346,114.8916321,56.91999817,89.16999817
2020-02-12,123.4499969,3379.449951,184.2068634,327.2000122,47.06999969,29.17769051,345.3950195,115.3396454,56.84000015,88.79000092
2020-02-13,124.9599991,3373.939941,183.2095947,324.8699951,47.04999924,29.13819504,342.8200073,116.9226456,56.52000046,88.68000031
2020-02-14,126.1399994,3380.159912,184.8451233,324.9500122,46.22000122,29.40479469,340.4899902,117.3706665,56.81999969,89.66000366
2020-02-18,124.8700027,3370.290039,186.7200012,319,45,29.62202072,338.8800049,119.1029968,56.81999969,88.87999725
2020-02-19,125.4400024,3386.149902,187.2799988,323.6199951,45.31000137,30.09597397,338.2999878,117.1615906,57.11999893,89.36000061
2020-02-20,126.5800018,3373.22998,184.4199982,320.2999878,44.45000076,30.07622528,336.2799988,117.1715469,57.25999832,88.45999908
2020-02-21,126.6999969,3337.75,178.5899963,313.0499878,42.18000031,30.00710678,330.3800049,118.0576248,57.31000137,87.44999695
2020-02-24,123.3000031,3225.889893,170.8899994,298.1799927,40.06999969,29.00983238,317.8999939,115.807579,56.24000168,84.62999725
2020-02-25,121.4300003,3128.209961,168.0700073,288.0799866,37.38999939,28.75310898,304.1400146,113.8860779,55.22000122,81.12999725
2020-02-26,120.1600037,3116.389893,170.1699982,292.6499939,34.91999817,28.08167648,305.5899963,113.2787704,54.95999908,81.36000061
2020-02-27,113.5,2978.76001,158.1799927,273.519989,35.45000076,27.29175568,287.7600098,109.9136581,52,79.19000244
2020-02-28,113.2300034,2954.219971,162.0099945,273.3599854,34.25,27.25226021,275.1099854,107.2056427,51.61000061,77.02999878
2020-03-02,119.5599976,3090.22998,172.7899933,298.8099976,34.56999969,27.35099983,289.269989,115.3695145,52.20000076,81.61000061
2020-03-03,118.1699982,3003.370117,164.5099945,289.3200073,34.93999863,26.37000084,280.6199951,112.4126053,50.77000046,77.98999786
2020-03-04,124.5,3130.120117,170.5500031,302.7399902,35.06999969,26.70999908,283.1199951,116.2555923,51.25,82.08999634
2020-03-05,121.6299973,3023.939941,166.2700043,292.9200134,32.15999985,25.96999931,260.3699951,115.4093399,50.11999893,80.51999664
2020-03-06,121.6600037,2972.370117,161.5700073,289.0299988,33.15999985,25.04000092,262.3299866,116.7135773,48.77999878,81.73999786
2020-03-09,116.0599976,2746.560059,150.6199951,266.1700134,30.30999947,20.21999931,227.1699982,116.6438828,41.99000168,77.01999664
2020-03-10,120.5500031,2882.22998,160.9199982,285.3399963,31.21999931,20.20999908,231.0099945,119.2622986,43.84999847,80.87999725
2020-03-11,111.5899963,2741.379883,153.6300049,275.4299927,27.39999962,18.87999916,189.0800018,113.9259033,42.11999893,78.08999634
2020-03-12,101.8399963,2480.639893,139.0599976,248.2299957,24.89999962,14.82999992,154.8399963,103.5916367,37.40999985,74.73999786
2020-03-13,114.0699997,2711.02002,158.8300018,277.9700012,25.37000084,16.23999977,170.1999969,113.5973587,43.41999817,81.65000153
2020-03-16,108.5,2386.129883,135.4199982,242.2100067,18.22999954,13.52999973,129.6100006,106.2896957,39.25,73.66000366
2020-03-17,118.2399979,2529.189941,146.5700073,252.8600006,16.09000015,12.59000015,124.1399994,118.7346344,40.56000137,79.48999786
2020-03-18,117.4499969,2398.100098,140.3999939,246.6699982,12.89999962,10.44999981,101.8899994,122.0400085,37.93999863,79.26000214
2020-03-19,110.8300018,2409.389893,142.7100067,244.7799988,12.14999962,10.71000004,97.70999908,119.4499969,37.43000031,74.5
2020-03-20,102.4300003,2304.919922,137.3500061,229.2400055,12.40999985,11.09000015,95.01000214,113.9700012,36.90999985,68
2020-03-23,97.69999695,2237.399902,135.9799957,224.3699951,12.69999981,10.60999966,105.6200027,114.2799988,33.83000183,62.81999969
2020-03-24,103.2699966,2447.330078,148.3399963,246.8800049,15.10999966,11.98999977,127.6800003,115.0299988,38.65999985,69.69000244
2020-03-25,100.9199982,2475.560059,146.9199982,245.5200043,17.51000023,13.44999981,158.7299957,109.4000015,41.40999985,70.75
2020-03-26,107.3799973,2630.070068,156.1100006,258.4400024,17.90999985,12.77999973,180.5500031,109.8199997,42.84999847,75.80999756
2020-03-27,110.1699982,2541.469971,149.6999969,247.7400055,16.75,11.72999954,162,109.5800018,40.5,74.55999756
